especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
SPY_US,2002-05-24,109.98,110.209,108.61,108.69,11876600,1022209200
SPY_US,2002-05-28,109.05,109.13,107.45,108.1,24237200,1022554800
SPY_US,2002-05-29,107.629,108.02,107.13,107.3,14779300,1022641200
SPY_US,2002-05-30,106.551,107.51,105.9,107,18218100,1022727600
SPY_US,2002-05-31,107.4,108.56,106.85,107.22,19826300,1022814000
SPY_US,2002-06-03,107.09,107.6,104.13,104.37,26074700,1023073200
SPY_US,2002-06-04,104.15,105.2,103.55,104.63,25872100,1023159600
SPY_US,2002-06-05,104.95,105.67,104.35,105.61,19718500,1023246000
SPY_US,2002-06-06,105.543,105.6,103.15,103.46,23369900,1023332400
SPY_US,2002-06-07,101.789,103.92,101.72,103.34,24011600,1023418800
SPY_US,2002-06-10,103.243,104.46,103.02,103.74,18760200,1023678000
SPY_US,2002-06-11,104.131,104.54,101.73,101.96,19992200,1023764400
SPY_US,2002-06-12,101.71,102.81,100.78,102.58,31273400,1023850800
SPY_US,2002-06-13,102.13,103,101.34,101.55,21052400,1023937200
SPY_US,2002-06-14,100.31,101.56,98.5,101.4,39267500,1024023600
SPY_US,2002-06-17,101.921,104.34,101.85,104.12,17649000,1024282800
SPY_US,2002-06-18,103.74,105.03,103.631,104.97,21860800,1024369200
SPY_US,2002-06-19,103.5,104.43,102.24,102.52,21550900,1024455600
SPY_US,2002-06-20,102.265,103.05,100.96,101.21,25762400,1024542000
SPY_US,2002-06-21,100.47,100.93,98.687,99.28,31191400,1024628400
SPY_US,2002-06-24,98.61,100.69,97.25,99.8,37173800,1024887600
SPY_US,2002-06-25,100.303,100.89,97.54,97.56,33419000,1024974000
SPY_US,2002-06-26,95.2,98.15,95.195,97.72,37928400,1025060400
SPY_US,2002-06-27,98.5,99.49,96.57,99.43,31729100,1025146800
SPY_US,2002-06-28,99.243,100.5,98.88,98.96,28185600,1025233200
SPY_US,2002-07-01,99.187,99.8,96.89,97.03,20282900,1025492400
SPY_US,2002-07-02,96.869,97.2,94.77,94.97,34219100,1025578800
SPY_US,2002-07-03,94.62,95.84,93.727,95.51,30571900,1025665200
SPY_US,2002-07-05,96.78,99.53,96.668,99.31,19014900,1025838000
SPY_US,2002-07-08,98.98,99.7,97.56,98.07,19123100,1026097200
SPY_US,2002-07-09,97.73,98.34,95.01,95.6,28636000,1026183600
SPY_US,2002-07-10,96,96.07,92.04,92.12,50533700,1026270000
SPY_US,2002-07-11,91.763,93.35,90.32,92.87,59537700,1026356400
SPY_US,2002-07-12,93.333,93.89,91.52,91.85,39026100,1026442800
SPY_US,2002-07-15,91.643,92.4,87.89,92.34,77322896,1026702000
SPY_US,2002-07-16,91.127,92.38,89.87,90.56,53293100,1026788400
SPY_US,2002-07-17,92.46,93.3,89.75,90.74,49016200,1026874800
SPY_US,2002-07-18,90.703,91.1,87.75,87.8,32721600,1026961200
SPY_US,2002-07-19,86.767,87.553,84.3,84.71,77712000,1027047600
SPY_US,2002-07-22,84.107,85.913,81.45,82.2,78252704,1027306800
SPY_US,2002-07-23,82.55,83.24,79.75,79.95,74520496,1027393200
SPY_US,2002-07-24,78.137,85.12,77.68,84.72,107023104,1027479600
SPY_US,2002-07-25,84.275,85.85,81.6,84,87195600,1027566000
SPY_US,2002-07-26,84.653,85.93,83.8,85.6,41211700,1027652400
SPY_US,2002-07-29,87.508,90.34,87.3,89.77,53498500,1027911600
SPY_US,2002-07-30,89.323,91.4,88.72,90.94,47570000,1027998000
SPY_US,2002-07-31,90.497,91.55,89.25,91.16,44719500,1028084400
SPY_US,2002-08-01,90.88,91.35,88.33,88.78,66576300,1028170800
SPY_US,2002-08-02,88.5,88.917,85.62,86.79,51831200,1028257200
SPY_US,2002-08-05,86.498,86.933,83.55,83.77,47199500,1028516400
SPY_US,2002-08-06,85.233,87.9,85.05,86.59,65257800,1028602800
SPY_US,2002-08-07,87.879,88.5,85.77,88.1,43720300,1028689200
SPY_US,2002-08-08,88.423,91.1,87.8,90.95,48380400,1028775600
SPY_US,2002-08-09,90.1,91.94,89.35,91.29,41880600,1028862000
SPY_US,2002-08-12,89.997,91.27,89.55,90.62,25858300,1029121200
SPY_US,2002-08-13,90.15,91.66,88.65,88.97,49637500,1029207600
SPY_US,2002-08-14,89.02,92.63,88.02,92.22,57437000,1029294000
SPY_US,2002-08-15,92.847,93.99,92.2,93.5,45653700,1029380400
SPY_US,2002-08-16,92.82,94.08,92,93.22,36518800,1029466800
SPY_US,2002-08-19,93.46,95.75,93.1,95.4,33676900,1029726000
SPY_US,2002-08-20,94.822,95.4,93.62,94.39,30513600,1029812400
SPY_US,2002-08-21,95.063,95.78,93.57,95.75,39635600,1029898800
SPY_US,2002-08-22,95.493,97.15,95.07,96.68,38404300,1029985200
SPY_US,2002-08-23,96.017,96.15,94.15,94.6,33717800,1030071600
SPY_US,2002-08-26,94.91,95.64,93.5,95.26,33832800,1030330800
SPY_US,2002-08-27,95.7,96.25,93.505,94.16,46036700,1030417200
SPY_US,2002-08-28,93.287,93.49,91.8,92.1,38983800,1030503600
SPY_US,2002-08-29,91.27,93.058,90.81,92.14,42968100,1030590000
SPY_US,2002-08-30,91.686,93.39,91.4,91.78,30371500,1030676400
SPY_US,2002-09-03,90.735,91,88.15,88.28,76692304,1031022000
SPY_US,2002-09-04,88.615,90.25,88.06,89.54,51100600,1031108400
SPY_US,2002-09-05,88.49,89.43,87.5,88.78,67335200,1031194800
SPY_US,2002-09-06,89.75,90.57,89.347,90,38622900,1031281200
SPY_US,2002-09-09,89.1,91.351,88.8,90.66,34078600,1031540400
SPY_US,2002-09-10,91.14,91.78,90.56,91.7,41430300,1031626800
SPY_US,2002-09-11,92.47,93.33,91.1,91.13,27746100,1031713200
SPY_US,2002-09-12,90.753,90.843,88.99,89.45,43639100,1031799600
SPY_US,2002-09-13,88.698,89.9,88.25,89.67,41131300,1031886000
SPY_US,2002-09-16,89.317,89.89,88.466,89.89,28170800,1032145200
SPY_US,2002-09-17,90.89,91.19,87.75,87.83,47770000,1032231600
SPY_US,2002-09-18,87.017,88.5,86.283,86.95,54847500,1032318000
SPY_US,2002-09-19,85.995,86.8,84.7,84.7,48524600,1032404400
SPY_US,2002-09-20,84.92,85.2,84.05,84.35,46326200,1032490800
SPY_US,2002-09-23,83.65,84.066,82.69,83.66,46913200,1032750000
SPY_US,2002-09-24,82.44,83.65,81.85,82.31,69598896,1032836400
SPY_US,2002-09-25,83.373,84.77,82.04,84.35,59297300,1032922800
SPY_US,2002-09-26,85.02,85.97,84.45,85.73,53672400,1033009200
SPY_US,2002-09-27,85,85.63,82.75,82.75,64778400,1033095600
SPY_US,2002-09-30,82,82.8,80.01,81.79,73096496,1033354800
SPY_US,2002-10-01,82.438,85.77,81.47,85.72,67278496,1033441200
SPY_US,2002-10-02,84.69,85.53,82.6,83.15,56850900,1033527600
SPY_US,2002-10-03,83.14,84.6,81.95,82.31,55568900,1033614000
SPY_US,2002-10-04,82.8,82.92,79.58,80.8,68725104,1033700400
SPY_US,2002-10-07,80.065,81.2,78.55,79.13,53197600,1033959600
SPY_US,2002-10-08,79.81,81.31,78.2,80.37,79535200,1034046000
SPY_US,2002-10-09,79.09,79.7,77.78,78.1,79918896,1034132400
SPY_US,2002-10-10,77.94,81.07,77.07,80.63,76784800,1034218800
SPY_US,2002-10-11,82.1,84.73,81.82,84.16,82323000,1034305200
SPY_US,2002-10-14,83.2,84.85,83.04,84.63,40644700,1034564400
SPY_US,2002-10-15,86.991,88.72,86.856,88.7,82460096,1034650800
SPY_US,2002-10-16,87.417,87.8,85.924,86.55,63588600,1034737200
SPY_US,2002-10-17,88.87,89.3,87.85,88.27,68608096,1034823600
SPY_US,2002-10-18,87.65,89.11,86.93,88.64,47563900,1034910000
SPY_US,2002-10-21,88.121,90.5,87.57,90.17,45977500,1035169200
SPY_US,2002-10-22,89.05,90.01,88.52,89.52,41217400,1035255600
SPY_US,2002-10-23,88.77,90.27,87.68,90.2,55102700,1035342000
SPY_US,2002-10-24,90.75,90.9,88.1,88.36,55305700,1035428400
SPY_US,2002-10-25,88.215,90.39,87.944,90.2,43735200,1035514800
SPY_US,2002-10-28,91.15,91.29,88.85,89.61,39428500,1035774000
SPY_US,2002-10-29,89.08,89.49,87,88.57,59535800,1035860400
SPY_US,2002-10-30,88.68,89.96,88.23,89.43,41707400,1035946800
SPY_US,2002-10-31,89.66,90.3,88.19,88.52,41623000,1036033200
SPY_US,2002-11-01,88.35,90.82,88.05,90.27,51905100,1036119600
SPY_US,2002-11-04,91.8,92.94,90.9,91.13,49084800,1036378800
SPY_US,2002-11-05,90.84,92.07,90.84,91.85,37291500,1036465200
SPY_US,2002-11-06,92.48,93.07,90.79,93.04,65347600,1036551600
SPY_US,2002-11-07,92.027,92.22,90.22,90.76,51582000,1036638000
SPY_US,2002-11-08,90.53,91.57,89.52,89.65,37911900,1036724400
SPY_US,2002-11-11,89.515,89.56,87.8,88.26,33598500,1036983600
SPY_US,2002-11-12,88.66,89.93,88.37,88.96,37775500,1037070000
SPY_US,2002-11-13,88.32,89.749,87.45,89.05,63916100,1037156400
SPY_US,2002-11-14,90.07,91,89.759,90.73,31988900,1037242800
SPY_US,2002-11-15,90,91.55,89.95,91.4,39166800,1037329200
SPY_US,2002-11-18,92.15,92.15,90.35,90.48,29019400,1037588400
SPY_US,2002-11-19,90.02,91.1,89.76,90.36,32814800,1037674800
SPY_US,2002-11-20,89.98,92.42,89.95,92.37,36823200,1037761200
SPY_US,2002-11-21,92.6,94.19,92.43,94.09,55172500,1037847600
SPY_US,2002-11-22,93.48,94.27,93.273,93.42,32515000,1037934000
SPY_US,2002-11-25,93.43,94.26,92.77,93.48,34060600,1038193200
SPY_US,2002-11-26,93.074,93.45,91.62,91.7,42290400,1038279600
SPY_US,2002-11-27,92.52,94.65,92.43,94.28,37775100,1038366000
SPY_US,2002-11-29,94.8,94.95,93.77,93.98,19385700,1038538800
SPY_US,2002-12-02,95.47,96.05,93.22,94.13,49798600,1038798000
SPY_US,2002-12-03,93.25,93.4,92.35,92.87,34434200,1038884400
SPY_US,2002-12-04,91.77,93.14,91.43,92.45,64151000,1038970800
SPY_US,2002-12-05,92.7,92.801,91.1,91.43,36825300,1039057200
SPY_US,2002-12-06,90.12,92.17,89.98,92.03,50132600,1039143600
SPY_US,2002-12-09,91.07,91.46,89.48,89.5,36888500,1039402800
SPY_US,2002-12-10,90.02,91.1,89.76,90.7,33451700,1039489200
SPY_US,2002-12-11,90.42,91.62,90.16,90.78,39207900,1039575600
SPY_US,2002-12-12,91.2,91.49,90.2,90.77,34486300,1039662000
SPY_US,2002-12-13,89.91,90.48,89.27,89.34,36877700,1039748400
SPY_US,2002-12-16,89.82,91.79,89.66,91.65,37119500,1040007600
SPY_US,2002-12-17,91.372,91.74,90.74,90.85,32405800,1040094000
SPY_US,2002-12-18,90.32,90.4,89.33,89.8,35651300,1040180400
SPY_US,2002-12-19,89.35,90.7,88.6,89.16,39293300,1040266800
SPY_US,2002-12-20,89.2,90.02,89.1,89.99,31183500,1040353200
SPY_US,2002-12-23,89.59,90.47,89.31,90.02,22645500,1040612400
SPY_US,2002-12-24,89.59,89.86,89.25,89.355,10937000,1040698800
SPY_US,2002-12-26,89.7,90.61,88.84,89.39,17490000,1040871600
SPY_US,2002-12-27,88.96,89.29,87.38,87.38,22213100,1040958000
SPY_US,2002-12-30,87.797,88.47,87.22,88.11,29972300,1041217200
SPY_US,2002-12-31,87.99,88.43,87.11,88.23,34038300,1041303600
SPY_US,2003-01-02,88.85,91.3,88.54,91.07,44645400,1041476400
SPY_US,2003-01-03,90.91,91.387,90.5,91.35,32227900,1041562800
SPY_US,2003-01-06,91.24,93.49,91.176,92.96,41009800,1041822000
SPY_US,2003-01-07,92.9,93.37,92.2,92.73,38656800,1041908400
SPY_US,2003-01-08,92.2,92.4,91.05,91.39,38739700,1041994800
SPY_US,2003-01-09,91.821,93.18,91.41,92.81,34858800,1042081200
SPY_US,2003-01-10,91.95,93.64,91.8,93.06,37773300,1042167600
SPY_US,2003-01-13,93.54,93.86,92.44,93.03,31676800,1042426800
SPY_US,2003-01-14,92.69,93.83,92.41,93.33,30924700,1042513200
SPY_US,2003-01-15,93.54,93.57,91.91,92.4,33543000,1042599600
SPY_US,2003-01-16,92.5,92.93,91.455,92.02,45381800,1042686000
SPY_US,2003-01-17,90.99,92.3,90.15,90.66,35622700,1042772400
SPY_US,2003-01-21,90.87,90.92,88.95,89.25,42376400,1043118000
SPY_US,2003-01-22,88.77,89.32,88,88.17,42816000,1043204400
SPY_US,2003-01-23,88.75,89.38,87.95,88.71,56082000,1043290800
SPY_US,2003-01-24,88.59,88.68,86.17,86.38,68703000,1043377200
SPY_US,2003-01-27,85.73,86.8,84.5,85.2,58297300,1043636400
SPY_US,2003-01-28,85.63,86.4,85.13,85.83,46965300,1043722800
SPY_US,2003-01-29,85.44,87.18,84.77,86.48,53780800,1043809200
SPY_US,2003-01-30,86.79,86.88,84.4,84.43,49886700,1043895600
SPY_US,2003-01-31,84.15,86.215,84.15,86.06,55323600,1043982000
SPY_US,2003-02-03,86.14,86.817,85.92,86.23,39799900,1044241200
SPY_US,2003-02-04,85.31,85.75,84.3,85.38,43762600,1044327600
SPY_US,2003-02-05,85.754,86.54,84.489,84.85,55304300,1044414000
SPY_US,2003-02-06,84.37,84.89,83.65,84.45,53664400,1044500400
SPY_US,2003-02-07,84.91,84.99,82.97,83.42,43170100,1044586800
SPY_US,2003-02-10,83.466,84.13,82.65,84.01,45476500,1044846000
SPY_US,2003-02-11,84.37,84.707,82.834,83.43,46887400,1044932400
SPY_US,2003-02-12,83.16,83.62,82.09,82.1,35929500,1045018800
SPY_US,2003-02-13,82.15,82.66,81,82.35,58073500,1045105200
SPY_US,2003-02-14,82.37,84.2,81.829,84.15,59590200,1045191600
SPY_US,2003-02-18,84.53,85.8,84.39,85.63,39527000,1045537200
SPY_US,2003-02-19,85.32,85.47,84.28,85.18,31441500,1045623600
SPY_US,2003-02-20,85.21,85.42,84.05,84.33,29300500,1045710000
SPY_US,2003-02-21,84.38,85.74,83.46,85.18,60965300,1045796400
SPY_US,2003-02-24,84.93,85,83.59,83.8,30703600,1046055600
SPY_US,2003-02-25,82.95,84.49,82.22,84.47,56927400,1046142000
SPY_US,2003-02-26,84.024,84.53,83.08,83.24,37808200,1046228400
SPY_US,2003-02-27,83.7,84.75,83.16,84.34,51834200,1046314800
SPY_US,2003-02-28,84.47,85.23,84.16,84.9,43891400,1046401200
SPY_US,2003-03-03,85.26,85.78,83.72,84.09,42942600,1046660400
SPY_US,2003-03-04,83.95,84.01,82.65,82.75,31481900,1046746800
SPY_US,2003-03-05,82.61,83.54,82.36,83.45,44110700,1046833200
SPY_US,2003-03-06,82.87,83.52,82.47,82.75,41469400,1046919600
SPY_US,2003-03-07,81.61,83.99,81.43,83.32,63584700,1047006000
SPY_US,2003-03-10,82.6,82.86,81.1,81.32,41077700,1047265200
SPY_US,2003-03-11,81.48,82,80.48,80.52,48128900,1047351600
SPY_US,2003-03-12,80.38,81.1,79.383,81.06,62483800,1047438000
SPY_US,2003-03-13,82.18,83.91,81.53,83.86,72199000,1047524400
SPY_US,2003-03-14,84.2,84.77,83.35,84.13,63965400,1047610800
SPY_US,2003-03-17,83.46,86.95,83.22,86.78,88316896,1047870000
SPY_US,2003-03-18,87.154,87.35,86.28,87.29,51094700,1047956400
SPY_US,2003-03-19,87.28,88.16,86.68,87.96,49668600,1048042800
SPY_US,2003-03-20,87.33,88.59,86.35,88.15,67479696,1048129200
SPY_US,2003-03-21,88.8,89.88,87.93,89.67,71267000,1048215600
SPY_US,2003-03-24,88.02,88.14,86.35,86.69,65434500,1048474800
SPY_US,2003-03-25,86.74,88.26,86.44,87.52,61190500,1048561200
SPY_US,2003-03-26,87.56,87.85,86.8,87.08,45772400,1048647600
SPY_US,2003-03-27,86.4,87.66,85.99,87.15,53294500,1048734000
SPY_US,2003-03-28,86.47,87.28,86.25,86.71,32604600,1048820400
SPY_US,2003-03-31,85.35,86.59,84.4,84.74,60802300,1049079600
SPY_US,2003-04-01,85.25,86.39,84.91,86.04,53914800,1049166000
SPY_US,2003-04-02,87.54,88.77,87.5,88.12,50507800,1049252400
SPY_US,2003-04-03,88.87,88.99,87.65,87.7,49028500,1049338800
SPY_US,2003-04-04,88.43,88.59,87.62,88.22,36262500,1049425200
SPY_US,2003-04-07,90.34,90.85,87.97,88.05,69833104,1049684400
SPY_US,2003-04-08,88.3,88.65,87.71,88.19,39753900,1049770800
SPY_US,2003-04-09,88.36,89.1,86.77,87.03,55693900,1049857200
SPY_US,2003-04-10,87.095,87.63,86.54,87.51,42155800,1049943600
SPY_US,2003-04-11,88.16,88.701,86.86,87.15,47738800,1050030000
SPY_US,2003-04-14,87.47,89,87,88.95,36967900,1050289200
SPY_US,2003-04-15,88.84,89.78,88.42,89.78,49989400,1050375600
SPY_US,2003-04-16,89.91,90.066,88.03,88.25,51820400,1050462000
SPY_US,2003-04-17,88.3,89.72,88.194,89.56,37487500,1050548400
SPY_US,2003-04-21,89.86,90.16,89.06,89.65,32085800,1050894000
SPY_US,2003-04-22,89.1,91.56,88.89,91.34,59870000,1050980400
SPY_US,2003-04-23,91.62,92.35,91.24,92.18,44254100,1051066800
SPY_US,2003-04-24,91.53,92.08,90.96,91.36,50038400,1051153200
SPY_US,2003-04-25,91.3,91.47,90.02,90.23,43926700,1051239600
SPY_US,2003-04-28,90.44,92.19,90.3,91.79,46471900,1051498800
SPY_US,2003-04-29,92.14,92.8,91.4,92.11,52347400,1051585200
SPY_US,2003-04-30,91.91,92.57,91.41,91.91,48919400,1051671600
SPY_US,2003-05-01,91.92,92.731,90.5,91.9,50419000,1051758000
SPY_US,2003-05-02,91.56,93.47,91.491,93.21,50239900,1051844400
SPY_US,2003-05-05,93.47,93.78,92.5,93.03,35456200,1052103600
SPY_US,2003-05-06,93.04,94.38,93,93.91,44587300,1052190000
SPY_US,2003-05-07,93.42,94.14,92.972,93.39,41443000,1052276400
SPY_US,2003-05-08,92.52,93.337,92.28,92.45,40774900,1052362800
SPY_US,2003-05-09,92.83,93.8,92.61,93.73,33653700,1052449200
SPY_US,2003-05-12,93.5,95.12,93.28,94.88,35688500,1052708400
SPY_US,2003-05-13,94.534,95.189,94.26,94.71,39299000,1052794800
SPY_US,2003-05-14,95.09,95.24,93.91,94.51,32236900,1052881200
SPY_US,2003-05-15,94.89,95.33,94.25,95.11,43939900,1052967600
SPY_US,2003-05-16,94.89,95.45,94.26,94.87,38914500,1053054000
SPY_US,2003-05-19,94.15,94.8905,92.33,92.65,43242300,1053313200
SPY_US,2003-05-20,92.82,93.03,91.597,92.46,55457600,1053399600
SPY_US,2003-05-21,92.11,92.88,91.91,92.65,49859600,1053486000
SPY_US,2003-05-22,92.95,94.05,92.68,93.57,38463900,1053572400
SPY_US,2003-05-23,93.53,93.98,93.14,93.76,26158600,1053658800
SPY_US,2003-05-27,93.3,95.84,93.18,95.4,43739500,1054004400
SPY_US,2003-05-28,95.85,96.47,95.43,95.67,37752100,1054090800
SPY_US,2003-05-29,95.88,96.82,95.08,95.42,50972100,1054177200
SPY_US,2003-05-30,95.901,97.09,95.56,96.95,52546300,1054263600
SPY_US,2003-06-02,97.53,98.45,96.67,97.35,50711700,1054522800
SPY_US,2003-06-03,97.15,97.84,96.85,97.75,39555300,1054609200
SPY_US,2003-06-04,97.66,99.35,97.569,99.16,49443600,1054695600
SPY_US,2003-06-05,98.584,99.65,98.27,99.65,46432100,1054782000
SPY_US,2003-06-06,100.4,101.4,99.13,99.26,60401100,1054868400
SPY_US,2003-06-09,98.769,99.1,97.77,98.25,38400100,1055127600
SPY_US,2003-06-10,98.46,99.26,98.19,99.25,30120200,1055214000
SPY_US,2003-06-11,99.16,100.39,98.71,100.3,37641900,1055300400
SPY_US,2003-06-12,100.754,100.9,99.62,100.61,36491400,1055386800
SPY_US,2003-06-13,100.61,100.749,98.95,99.56,48640800,1055473200
SPY_US,2003-06-16,99.96,101.7,99.8,101.66,36422100,1055732400
SPY_US,2003-06-17,102.07,102.179,101.23,101.66,36824400,1055818800
SPY_US,2003-06-18,101.29,102.14,101,101.57,35552200,1055905200
SPY_US,2003-06-19,101.64,101.73,99.84,100.02,43570700,1055991600
SPY_US,2003-06-20,100.39,100.5,99.42,99.44,41554900,1056078000
SPY_US,2003-06-23,99.45,99.66,97.92,98.42,34344600,1056337200
SPY_US,2003-06-24,98.223,99.058,98.02,98.52,36237900,1056423600
SPY_US,2003-06-25,98.53,99.44,97.53,97.53,47864500,1056510000
SPY_US,2003-06-26,97.78,98.979,96.96,98.8,33552000,1056596400
SPY_US,2003-06-27,98.747,99.19,97.58,97.66,54216000,1056682800
SPY_US,2003-06-30,98.22,98.67,97.47,97.63,33865300,1056942000
SPY_US,2003-07-01,97.253,98.85,96.43,98.53,51418400,1057028400
SPY_US,2003-07-02,98.77,99.79,98.57,99.77,34679700,1057114800
SPY_US,2003-07-03,99.07,99.85,97.904,98.74,30868400,1057201200
SPY_US,2003-07-07,99.653,100.9,99.65,100.7,31432300,1057546800
SPY_US,2003-07-08,100.5,101.29,100.17,101.15,33159700,1057633200
SPY_US,2003-07-09,100.92,101.4,100.03,100.58,36632000,1057719600
SPY_US,2003-07-10,99.84,100.04,98.63,99.3,49850500,1057806000
SPY_US,2003-07-11,99.39,100.45,99.39,100.24,40079100,1057892400
SPY_US,2003-07-14,101.2,101.9,99.915,100.73,42157200,1058151600
SPY_US,2003-07-15,101.38,101.46,99.95,100.51,63632700,1058238000
SPY_US,2003-07-16,100.81,100.87,99.23,99.92,40217600,1058324400
SPY_US,2003-07-17,99.15,99.88,98.16,98.5,48928600,1058410800
SPY_US,2003-07-18,99.02,99.8,98.46,99.51,35705800,1058497200
SPY_US,2003-07-21,99.45,99.494,97.85,98.28,35142700,1058756400
SPY_US,2003-07-22,98.69,99.41,97.91,99.17,50010600,1058842800
SPY_US,2003-07-23,99.21,99.45,98.28,99.24,37302100,1058929200
SPY_US,2003-07-24,99.99,100.34,98.37,98.49,41176100,1059015600
SPY_US,2003-07-25,98.66,100.29,98.04,100.23,43329600,1059102000
SPY_US,2003-07-28,100.37,100.98,99.67,99.86,34417000,1059361200
SPY_US,2003-07-29,100.14,100.27,98.68,99.4,53571600,1059447600
SPY_US,2003-07-30,99.6,99.79,98.93,99.16,28428700,1059534000
SPY_US,2003-07-31,99.98,100.94,99.05,99.39,59123300,1059620400
SPY_US,2003-08-01,99.19,99.53,98.24,98.51,49326900,1059706800
SPY_US,2003-08-04,98.31,99,97,98.51,55546900,1059966000
SPY_US,2003-08-05,98.411,98.76,96.34,96.42,61749600,1060052400
SPY_US,2003-08-06,96.69,98.06,96.423,96.98,51183600,1060138800
SPY_US,2003-08-07,97.17,98.07,96.758,98,43549000,1060225200
SPY_US,2003-08-08,98.32,98.547,97.76,98.28,27359700,1060311600
SPY_US,2003-08-11,98.26,99.04,97.84,98.65,34638500,1060570800
SPY_US,2003-08-12,98.71,99.59,98.42,99.55,43366600,1060657200
SPY_US,2003-08-13,99.82,99.849,98.53,99.04,36158300,1060743600
SPY_US,2003-08-14,99.1,99.75,98.509,99.31,30577500,1060830000
SPY_US,2003-08-15,99.21,99.79,99.12,99.62,12567600,1060916400
SPY_US,2003-08-18,99.93,100.6,99.74,100.48,22951800,1061175600
SPY_US,2003-08-19,100.687,100.94,100,100.86,37460700,1061262000
SPY_US,2003-08-20,100.29,100.89,100.164,100.45,23206200,1061348400
SPY_US,2003-08-21,101.05,101.52,100.4,100.77,46553400,1061434800
SPY_US,2003-08-22,101.75,101.818,99.73,99.77,52046700,1061521200
SPY_US,2003-08-25,99.71,100.83,99.28,99.93,23495600,1061780400
SPY_US,2003-08-26,99.5,100.39,98.83,100.11,45084500,1061866800
SPY_US,2003-08-27,100.05,100.36,99.57,100.14,18987900,1061953200
SPY_US,2003-08-28,100.4,101,99.66,100.76,27427400,1062039600
SPY_US,2003-08-29,100.61,101.48,100.48,101.44,28721900,1062126000
SPY_US,2003-09-02,101.64,102.88,101.05,102.8,50864300,1062471600
SPY_US,2003-09-03,103.03,103.7,102.78,103.36,44927200,1062558000
SPY_US,2003-09-04,103.1,103.55,102.76,103.41,28404900,1062644400
SPY_US,2003-09-05,102.94,103.549,102.4,102.83,31656500,1062730800
SPY_US,2003-09-08,103.04,103.88,102.93,103.68,32666300,1062990000
SPY_US,2003-09-09,103.37,103.46,102.68,103,35084100,1063076400
SPY_US,2003-09-10,102.54,102.8,101.55,101.96,45953600,1063162800
SPY_US,2003-09-11,102.1,102.76,101.84,102.26,38801600,1063249200
SPY_US,2003-09-12,101.91,102.64,101.35,102.45,42443200,1063335600
SPY_US,2003-09-15,102.52,102.63,101.95,102.09,21321900,1063594800
SPY_US,2003-09-16,102.232,103.64,102.17,103.58,37956300,1063681200
SPY_US,2003-09-17,103.48,103.785,103.05,103.38,32073000,1063767600
SPY_US,2003-09-18,103.4,104.7,103.17,104.6,30295300,1063854000
SPY_US,2003-09-19,104.27,104.6,103.4,103.67,34385900,1063940400
SPY_US,2003-09-22,102.85,102.96,102.03,102.55,36704300,1064199600
SPY_US,2003-09-23,102.59,103.29,102.36,102.94,32514100,1064286000
SPY_US,2003-09-24,103.118,103.22,101.07,101.11,41720700,1064372400
SPY_US,2003-09-25,101.41,101.88,100.2,100.28,53188100,1064458800
SPY_US,2003-09-26,100.44,100.66,99.846,99.95,42916300,1064545200
SPY_US,2003-09-29,100.3,100.99,99.79,100.93,36793100,1064804400
SPY_US,2003-09-30,100.48,100.76,99.25,99.95,70777296,1064890800
SPY_US,2003-10-01,100.24,102.18,100.2,102.08,65806400,1064977200
SPY_US,2003-10-02,101.93,102.56,101.63,102.45,44639600,1065063600
SPY_US,2003-10-03,103.67,104.28,103.08,103.39,48822200,1065150000
SPY_US,2003-10-06,103.482,103.99,103.2,103.86,20246500,1065409200
SPY_US,2003-10-07,103.26,104.31,102.91,104.26,42636600,1065495600
SPY_US,2003-10-08,104.33,104.39,103.41,104,30944800,1065582000
SPY_US,2003-10-09,104.88,105.22,103.83,104.28,40100900,1065668400
SPY_US,2003-10-10,104.27,104.6,103.91,104.57,22686200,1065754800
SPY_US,2003-10-13,104.715,105.29,104.51,104.9,23830300,1066014000
SPY_US,2003-10-14,104.8,105.43,104.36,105.27,38506000,1066100400
SPY_US,2003-10-15,105.86,105.89,104.64,104.99,39893900,1066186800
SPY_US,2003-10-16,104.68,105.73,104.65,105.41,32794000,1066273200
SPY_US,2003-10-17,105.47,105.63,103.98,104.26,32802200,1066359600
SPY_US,2003-10-20,104.447,105.04,103.94,105.04,27791200,1066618800
SPY_US,2003-10-21,104.82,105.28,104.32,104.86,26768000,1066705200
SPY_US,2003-10-22,104.03,104.19,103.19,103.54,34131200,1066791600
SPY_US,2003-10-23,102.89,103.95,102.84,103.35,46431100,1066878000
SPY_US,2003-10-24,102.83,103.58,102.18,103.58,51738800,1066964400
SPY_US,2003-10-27,103.74,104.18,103.27,103.63,32335000,1067223600
SPY_US,2003-10-28,103.98,105.15,103.82,105.04,35036600,1067310000
SPY_US,2003-10-29,104.77,105.43,104.69,105.18,30970400,1067396400
SPY_US,2003-10-30,105.79,105.97,104.8,105.4,39153300,1067482800
SPY_US,2003-10-31,105.4,105.74,105.22,105.3,25765300,1067569200
SPY_US,2003-11-03,105.75,106.61,105.71,105.99,37605796,1067828400
SPY_US,2003-11-04,105.99,106.27,105.58,105.76,31435466,1067914800
SPY_US,2003-11-05,105.54,105.97,104.9,105.84,33661200,1068001200
SPY_US,2003-11-06,105.6,106.44,105.1,106.4,28414000,1068087600
